OrderID,Date,Quantity,CategoryID,CategoryName,ProdName,Price,CustomerID,CustomerCity,CustomerState,total_sales
229,2020-02-15 00:00:00.000,2,2,Drone Kits,BYOD-500,"167,00",560,Phoenix,Arizona,"334,00"
230,2020-02-15 00:00:00.000,2,1,Blueprints,Hexacopter Drone Blueprint,"8,99",1.170,Little Rock,Arkansas,"17,98"
231,2020-02-15 00:00:00.000,5,4,eBooks,Photograph Drones,"14,99",866,Madison,Wisconsin,"74,95"
232,2020-02-16 00:00:00.000,2,4,eBooks,Polar Robots,"23,99",1.198,Odessa,Texas,"47,98"
233,2020-02-16 00:00:00.000,1,3,Drones,DTD-7000 Drone,"450,00",962,Saginaw,Michigan,"450,00"
234,2020-02-16 00:00:00.000,4,4,eBooks,Cartesian Robots,"12,99",1.114,Minneapolis,Minnesota,"51,96"
235,2020-02-16 00:00:00.000,3,7,Training Videos,Virtual Reality Basics,"29,99",1.123,Salt Lake City,Utah,"89,97"
236,2020-02-16 00:00:00.000,3,6,Robots,RLK-9920 Robot,"699,00",1.457,Aiken,South Carolina,"2.097,00"
237,2020-02-16 00:00:00.000,5,3,Drones,DC-304 Drone,"395,00",132,Saint Louis,Missouri,"1.975,00"
238,2020-02-16 00:00:00.000,3,3,Drones,DA-SA702 Drone,"399,00",1.946,Atlanta,Georgia,"1.197,00"
239,2020-02-16 00:00:00.000,3,4,eBooks,Helicopter Drones,"20,95",1.879,Knoxville,Tennessee,"62,85"
240,2020-02-17 00:00:00.000,4,4,eBooks,Helicopter Drones,"20,95",422,Des Moines,Iowa,"83,80"
241,2020-02-17 00:00:00.000,3,7,Training Videos,Understanding Drone Regulations,"27,50",1.861,Saginaw,Michigan,"82,50"
242,2020-02-18 00:00:00.000,4,4,eBooks,Building Your First Robot,"24,95",633,Garland,Texas,"99,80"
243,2020-02-18 00:00:00.000,6,2,Drone Kits,BYOD-400S,"129,95",1.932,Little Rock,Arkansas,"779,70"
244,2020-02-18 00:00:00.000,4,1,Blueprints,Bsquare Robot Blueprint,"8,99",1.447,Boise,Idaho,"35,96"
245,2020-02-18 00:00:00.000,4,2,Drone Kits,BYOD-500,"167,00",973,Miami,Florida,"668,00"
246,2020-02-18 00:00:00.000,5,2,Drone Kits,BYOD-100,"54,00",2.082,El Paso,Texas,"270,00"
247,2020-02-18 00:00:00.000,3,7,Training Videos,Understanding Raspberry PI,"28,99",735,Boise,Idaho,"86,97"
248,2020-02-18 00:00:00.000,5,3,Drones,DA-SA702 Drone,"399,00",1.434,San Francisco,California,"1.995,00"
249,2020-02-19 00:00:00.000,2,4,eBooks,RTF Drones,"16,99",724,Erie,Pennsylvania,"33,98"
250,2020-02-19 00:00:00.000,6,6,Robots,RQTE-554 Robot,"684,00",867,New York City,New York,"4.104,00"
251,2020-02-20 00:00:00.000,5,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.909,Cape Coral,Florida,"59,95"
252,2020-02-20 00:00:00.000,4,4,eBooks,Delta Robots,"16,99",1.928,Denver,Colorado,"67,96"
253,2020-02-20 00:00:00.000,5,2,Drone Kits,BYOD-350,"89,95",126,Canton,Ohio,"449,75"
254,2020-02-20 00:00:00.000,4,2,Drone Kits,BYOD-300,"89,00",678,Charlotte,North Carolina,"356,00"
255,2020-02-21 00:00:00.000,4,4,eBooks,Spherical Robots,"16,75",1.950,Evansville,Indiana,"67,00"
256,2020-02-21 00:00:00.000,5,6,Robots,RLK-9920 Robot,"699,00",1.946,Atlanta,Georgia,"3.495,00"
257,2020-02-21 00:00:00.000,2,2,Drone Kits,BYOD-400S,"129,95",1.480,Birmingham,Alabama,"259,90"
258,2020-02-21 00:00:00.000,3,1,Blueprints,Ladybug Robot Blueprint,"12,00",1.647,Tulsa,Oklahoma,"36,00"
259,2020-02-21 00:00:00.000,3,1,Blueprints,Creature Robot Arms Blueprint,"12,00",1.578,Cincinnati,Ohio,"36,00"
260,2020-02-21 00:00:00.000,5,2,Drone Kits,BYOD-550,"179,00",1.226,Lincoln,Nebraska,"895,00"
261,2020-02-21 00:00:00.000,5,7,Training Videos,Understanding Drone Regulations,"27,50",1.204,South Bend,Indiana,"137,50"
262,2020-02-21 00:00:00.000,5,1,Blueprints,Panda Robot Blueprint,"7,99",198,Omaha,Nebraska,"39,95"
263,2020-02-21 00:00:00.000,3,7,Training Videos,Aerial Security,"36,99",340,Oakland,California,"110,97"
264,2020-02-22 00:00:00.000,4,1,Blueprints,Hexacopter Drone Blueprint,"8,99",1.006,Grand Junction,Colorado,"35,96"
265,2020-02-24 00:00:00.000,2,1,Blueprints,Sleepy Eye Blueprint,"11,99",497,Elizabeth,New Jersey,"23,98"
266,2020-02-24 00:00:00.000,2,4,eBooks,Spherical Robots,"16,75",2.101,New Haven,Connecticut,"33,50"
267,2020-02-24 00:00:00.000,1,2,Drone Kits,BYOD-100,"54,00",1.454,Minneapolis,Minnesota,"54,00"
268,2020-02-24 00:00:00.000,2,5,Robot Kits,BYOR-2640S,"189,00",2.099,Mesa,Arizona,"378,00"
269,2020-02-24 00:00:00.000,2,7,Training Videos,Robotic Essentials,"34,99",28,Corpus Christi,Texas,"69,98"
270,2020-02-24 00:00:00.000,1,7,Training Videos,Understanding Raspberry PI,"28,99",146,Newark,New Jersey,"28,99"
271,2020-02-25 00:00:00.000,2,3,Drones,DTE-QFN20 Drone,"250,00",813,Mobile,Alabama,"500,00"
272,2020-02-25 00:00:00.000,1,4,eBooks,Spherical Robots,"16,75",1.603,Detroit,Michigan,"16,75"
273,2020-02-25 00:00:00.000,3,4,eBooks,Understanding Arduino,"17,50",505,Memphis,Tennessee,"52,50"
274,2020-02-25 00:00:00.000,3,6,Robots,RCB-889 Robot,"549,00",119,Inglewood,California,"1.647,00"
275,2020-02-25 00:00:00.000,3,4,eBooks,Helicopter Drones,"20,95",1.421,El Paso,Texas,"62,85"
276,2020-02-25 00:00:00.000,5,4,eBooks,GPS Drones,"19,99",1.959,Saint Louis,Missouri,"99,95"
277,2020-02-25 00:00:00.000,3,5,Robot Kits,BYOR-4005,"245,00",1.863,Evansville,Indiana,"735,00"
278,2020-02-25 00:00:00.000,1,4,eBooks,Understanding Artificial Intelligence,"19,50",680,Washington,District of Columbia,"19,50"
279,2020-02-25 00:00:00.000,4,1,Blueprints,Creature Robot Arms Blueprint,"12,00",1.742,Peoria,Illinois,"48,00"
280,2020-02-25 00:00:00.000,3,1,Blueprints,Ladybug Robot Blueprint,"12,00",1.608,Lafayette,Indiana,"36,00"
281,2020-02-26 00:00:00.000,3,4,eBooks,Multi Rotor Drones,"24,95",607,Beaufort,South Carolina,"74,85"
282,2020-02-26 00:00:00.000,3,2,Drone Kits,BYOD-400,"119,00",1.802,Philadelphia,Pennsylvania,"357,00"
283,2020-02-26 00:00:00.000,4,4,eBooks,Polar Robots,"23,99",1.500,Stamford,Connecticut,"95,96"
284,2020-02-26 00:00:00.000,5,4,eBooks,Understanding Arduino,"17,50",1.911,Miami,Florida,"87,50"
285,2020-02-26 00:00:00.000,5,7,Training Videos,Open Source Code,"32,95",915,Clearwater,Florida,"164,75"
286,2020-02-26 00:00:00.000,2,4,eBooks,Fixed Wing Drones,"15,50",653,Spokane,Washington,"31,00"
287,2020-02-27 00:00:00.000,4,5,Robot Kits,BYOR-1000,"189,00",1.187,San Francisco,California,"756,00"
288,2020-02-27 00:00:00.000,4,7,Training Videos,Drone Video Techniques,"37,99",580,San Diego,California,"151,96"
289,2020-02-28 00:00:00.000,5,4,eBooks,Helicopter Drones,"20,95",133,Savannah,Georgia,"104,75"
290,2020-02-28 00:00:00.000,3,6,Robots,RXW-9807 Robot,"599,00",1.334,Trenton,New Jersey,"1.797,00"
291,2020-02-28 00:00:00.000,4,4,eBooks,Spherical Robots,"16,75",522,Newark,Delaware,"67,00"
292,2020-02-28 00:00:00.000,4,4,eBooks,Building Your First Robot,"24,95",1.851,Lafayette,Louisiana,"99,80"
293,2020-02-28 00:00:00.000,4,3,Drones,DTI-84 Drone,"455,00",705,Birmingham,Alabama,"1.820,00"
294,2020-02-29 00:00:00.000,1,4,eBooks,Single Rotor Drones,"14,99",363,Los Angeles,California,"14,99"
295,2020-02-29 00:00:00.000,5,6,Robots,RCB-889 Robot,"549,00",599,Washington,District of Columbia,"2.745,00"
296,2020-03-01 00:00:00.000,3,2,Drone Kits,BYOD-300,"89,00",1.474,Chico,California,"267,00"
297,2020-03-01 00:00:00.000,4,1,Blueprints,Creature Robot Arms Blueprint,"12,00",1.309,Santa Rosa,California,"48,00"
298,2020-03-01 00:00:00.000,3,6,Robots,RCB-889 Robot,"549,00",1.258,Los Angeles,California,"1.647,00"
299,2020-03-01 00:00:00.000,3,4,eBooks,Helicopter Drones,"20,95",1.565,Lancaster,Pennsylvania,"62,85"
300,2020-03-01 00:00:00.000,2,5,Robot Kits,BYOR-1500,"189,00",358,Columbus,Ohio,"378,00"
301,2020-03-02 00:00:00.000,4,5,Robot Kits,BYOR-1000,"189,00",2.041,Evansville,Indiana,"756,00"
302,2020-03-02 00:00:00.000,4,3,Drones,DTD-7000 Drone,"450,00",2.022,Silver Spring,Maryland,"1.800,00"
303,2020-03-02 00:00:00.000,2,7,Training Videos,Drone Video Techniques,"37,99",1.688,Simi Valley,California,"75,98"
304,2020-03-02 00:00:00.000,2,4,eBooks,Delta Robots,"16,99",1.223,Billings,Montana,"33,98"
305,2020-03-02 00:00:00.000,5,2,Drone Kits,BYOD-350,"89,95",1.712,Washington,District of Columbia,"449,75"
306,2020-03-02 00:00:00.000,2,2,Drone Kits,BYOD-200,"58,95",423,Stockton,California,"117,90"
307,2020-03-02 00:00:00.000,2,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.711,Saint Paul,Minnesota,"23,98"
308,2020-03-02 00:00:00.000,5,1,Blueprints,QuadroCopter Blueprint,"10,99",912,Kansas City,Missouri,"54,95"
309,2020-03-02 00:00:00.000,4,3,Drones,DTE-QFN20 Drone,"250,00",1.570,Minneapolis,Minnesota,"1.000,00"
310,2020-03-03 00:00:00.000,3,5,Robot Kits,BYOR-3000,"214,00",1.726,Chicago,Illinois,"642,00"
311,2020-03-03 00:00:00.000,2,7,Training Videos,Industrial 3D Printing,"49,00",981,Richmond,Virginia,"98,00"
312,2020-03-03 00:00:00.000,5,6,Robots,RWW-75 Robot,"883,00",1.884,Arlington,Texas,"4.415,00"
313,2020-03-03 00:00:00.000,3,4,eBooks,Delta Robots,"16,99",1.289,Portland,Oregon,"50,97"
314,2020-03-03 00:00:00.000,3,7,Training Videos,Understanding Raspberry PI,"28,99",1.209,Brooklyn,New York,"86,97"
315,2020-03-03 00:00:00.000,1,6,Robots,MICR-23K Robot,"899,00",404,Madison,Wisconsin,"899,00"
316,2020-03-03 00:00:00.000,3,6,Robots,RCB-889 Robot,"549,00",1.102,Brooklyn,New York,"1.647,00"
317,2020-03-03 00:00:00.000,3,3,Drones,DC-304 Drone,"395,00",1.520,Washington,District of Columbia,"1.185,00"
318,2020-03-03 00:00:00.000,4,4,eBooks,Fixed Wing Drones,"15,50",2.045,Santa Fe,New Mexico,"62,00"
319,2020-03-04 00:00:00.000,1,2,Drone Kits,BYOD-500,"167,00",1.445,Fresno,California,"167,00"
320,2020-03-04 00:00:00.000,5,4,eBooks,Photograph Drones,"14,99",183,Columbus,Ohio,"74,95"
321,2020-03-04 00:00:00.000,2,1,Blueprints,Panda Robot Blueprint,"7,99",1.923,Tucson,Arizona,"15,98"
322,2020-03-05 00:00:00.000,4,7,Training Videos,Robotic Essentials,"34,99",1.880,New York City,New York,"139,96"
323,2020-03-06 00:00:00.000,3,2,Drone Kits,BYOD-300,"89,00",321,Oklahoma City,Oklahoma,"267,00"
324,2020-03-06 00:00:00.000,2,2,Drone Kits,BYOD-200,"58,95",902,Trenton,New Jersey,"117,90"
325,2020-03-06 00:00:00.000,1,4,eBooks,Photograph Drones,"14,99",281,Boynton Beach,Florida,"14,99"
326,2020-03-07 00:00:00.000,5,1,Blueprints,Ladybug Robot Blueprint,"12,00",6,San Francisco,California,"60,00"
327,2020-03-07 00:00:00.000,4,7,Training Videos,Mapping with Drones,"49,00",1.909,Cape Coral,Florida,"196,00"
328,2020-03-07 00:00:00.000,5,3,Drones,DA-SA702 Drone,"399,00",1.582,Syracuse,New York,"1.995,00"
329,2020-03-07 00:00:00.000,5,5,Robot Kits,BYOR-1000,"189,00",1.374,Saint Petersburg,Florida,"945,00"
330,2020-03-08 00:00:00.000,2,5,Robot Kits,BYOR-1500,"189,00",1.694,Birmingham,Alabama,"378,00"
331,2020-03-08 00:00:00.000,1,6,Robots,RQTE-554 Robot,"684,00",1.223,Billings,Montana,"684,00"
332,2020-03-08 00:00:00.000,5,3,Drones,DC-304 Drone,"395,00",1.648,Charleston,South Carolina,"1.975,00"
333,2020-03-08 00:00:00.000,5,4,eBooks,Delta Robots,"16,99",1.783,Columbia,South Carolina,"84,95"
334,2020-03-09 00:00:00.000,6,7,Training Videos,Industrial 3D Printing,"49,00",1.078,Topeka,Kansas,"294,00"
335,2020-03-09 00:00:00.000,1,3,Drones,MICR-564K Drone,"499,00",1.149,Asheville,North Carolina,"499,00"
336,2020-03-09 00:00:00.000,3,7,Training Videos,Virtual Reality Basics,"29,99",1.238,Springfield,Illinois,"89,97"
337,2020-03-09 00:00:00.000,6,4,eBooks,Drone Building Essentials,"13,99",1.193,Milwaukee,Wisconsin,"83,94"
338,2020-03-09 00:00:00.000,4,5,Robot Kits,BYOR-1000,"189,00",797,Saint Louis,Missouri,"756,00"
339,2020-03-09 00:00:00.000,3,6,Robots,MICR-23K Robot,"899,00",134,Fullerton,California,"2.697,00"
340,2020-03-10 00:00:00.000,1,7,Training Videos,Drone Video Techniques,"37,99",460,Austin,Texas,"37,99"
341,2020-03-10 00:00:00.000,3,1,Blueprints,All Eyes Drone Blueprint,"9,99",1.072,Aurora,Colorado,"29,97"
342,2020-03-10 00:00:00.000,2,4,eBooks,Delta Robots,"16,99",760,Bellevue,Washington,"33,98"
343,2020-03-10 00:00:00.000,4,5,Robot Kits,BYOR-2640S,"189,00",331,Washington,District of Columbia,"756,00"
344,2020-03-11 00:00:00.000,4,1,Blueprints,Panda Robot Blueprint,"7,99",426,Oklahoma City,Oklahoma,"31,96"
345,2020-03-11 00:00:00.000,3,5,Robot Kits,BYOR-3000,"214,00",1.073,Winston Salem,North Carolina,"642,00"
346,2020-03-11 00:00:00.000,3,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.899,Baton Rouge,Louisiana,"35,97"
347,2020-03-12 00:00:00.000,3,4,eBooks,Articulated Robots,"23,99",1.025,Charlotte,North Carolina,"71,97"
348,2020-03-12 00:00:00.000,2,1,Blueprints,Panda Robot Blueprint,"7,99",2.061,Sterling,Virginia,"15,98"
349,2020-03-12 00:00:00.000,3,6,Robots,RLK-9920 Robot,"699,00",1.523,Wichita,Kansas,"2.097,00"
350,2020-03-12 00:00:00.000,2,5,Robot Kits,BYOR-3535,"225,00",508,Irving,Texas,"450,00"
351,2020-03-13 00:00:00.000,4,6,Robots,RWW-75 Robot,"883,00",200,Washington,District of Columbia,"3.532,00"
352,2020-03-13 00:00:00.000,5,3,Drones,DX-145 Drone,"250,00",2.090,Englewood,Colorado,"1.250,00"
353,2020-03-13 00:00:00.000,2,6,Robots,RCB-889 Robot,"549,00",1.847,Dallas,Texas,"1.098,00"
354,2020-03-13 00:00:00.000,5,3,Drones,DC-304 Drone,"395,00",1.502,Moreno Valley,California,"1.975,00"
355,2020-03-13 00:00:00.000,4,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.850,Silver Spring,Maryland,"47,96"
356,2020-03-14 00:00:00.000,3,7,Training Videos,Understanding Raspberry PI,"28,99",2.044,Lexington,Kentucky,"86,97"
357,2020-03-14 00:00:00.000,5,5,Robot Kits,BYOR-2640S,"189,00",1.203,Terre Haute,Indiana,"945,00"
358,2020-03-14 00:00:00.000,5,7,Training Videos,AI for Educators,"49,95",187,Atlanta,Georgia,"249,75"
359,2020-03-15 00:00:00.000,1,4,eBooks,Polar Robots,"23,99",380,Lexington,Kentucky,"23,99"
360,2020-03-15 00:00:00.000,4,2,Drone Kits,BYOD-550,"179,00",141,Appleton,Wisconsin,"716,00"
361,2020-03-15 00:00:00.000,1,1,Blueprints,Cat Robot Blueprint,"4,99",670,Flushing,New York,"4,99"
362,2020-03-15 00:00:00.000,4,1,Blueprints,Sleepy Eye Blueprint,"11,99",2.079,Chattanooga,Tennessee,"47,96"
363,2020-03-15 00:00:00.000,2,5,Robot Kits,BYOR-2640S,"189,00",430,Odessa,Texas,"378,00"
364,2020-03-16 00:00:00.000,4,6,Robots,RXW-9807 Robot,"599,00",274,Sacramento,California,"2.396,00"
365,2020-03-16 00:00:00.000,3,5,Robot Kits,BYOR-1500,"189,00",2.114,Houston,Texas,"567,00"
366,2020-03-16 00:00:00.000,3,6,Robots,RQTE-554 Robot,"684,00",675,Saint Louis,Missouri,"2.052,00"
367,2020-03-17 00:00:00.000,3,6,Robots,RQTE-554 Robot,"684,00",1.503,Manchester,New Hampshire,"2.052,00"
368,2020-03-17 00:00:00.000,3,4,eBooks,Fixed Wing Drones,"15,50",798,Durham,North Carolina,"46,50"
369,2020-03-17 00:00:00.000,5,7,Training Videos,Mapping with Drones,"49,00",488,Rochester,New York,"245,00"
370,2020-03-17 00:00:00.000,5,3,Drones,MICR-564K Drone,"499,00",1.573,Sacramento,California,"2.495,00"
371,2020-03-17 00:00:00.000,6,1,Blueprints,Creature Robot Arms Blueprint,"12,00",2.088,Houston,Texas,"72,00"
372,2020-03-17 00:00:00.000,2,4,eBooks,Cartesian Robots,"12,99",1.714,Rockford,Illinois,"25,98"
373,2020-03-18 00:00:00.000,1,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.291,Daytona Beach,Florida,"11,99"
374,2020-03-18 00:00:00.000,6,1,Blueprints,Sleepy Eye Blueprint,"11,99",445,Modesto,California,"71,94"
375,2020-03-18 00:00:00.000,3,6,Robots,MICR-23K Robot,"899,00",2.103,Pompano Beach,Florida,"2.697,00"
376,2020-03-18 00:00:00.000,3,4,eBooks,SCARA Robots,"19,50",1.778,Little Rock,Arkansas,"58,50"
377,2020-03-19 00:00:00.000,3,1,Blueprints,Bsquare Robot Blueprint,"8,99",1.092,Houston,Texas,"26,97"
378,2020-03-19 00:00:00.000,4,2,Drone Kits,BYOD-500,"167,00",686,Albany,New York,"668,00"
379,2020-03-20 00:00:00.000,3,4,eBooks,Delivery Drones,"14,99",372,Oakland,California,"44,97"
380,2020-03-20 00:00:00.000,5,6,Robots,RCB-889 Robot,"549,00",1.935,Denver,Colorado,"2.745,00"
381,2020-03-20 00:00:00.000,4,1,Blueprints,QuadroCopter Blueprint,"10,99",1.446,Dayton,Ohio,"43,96"
382,2020-03-21 00:00:00.000,5,5,Robot Kits,BYOR-4005,"245,00",19,Madison,Wisconsin,"1.225,00"
383,2020-03-21 00:00:00.000,3,7,Training Videos,Industrial 3D Printing,"49,00",1.907,Salt Lake City,Utah,"147,00"
384,2020-03-21 00:00:00.000,4,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.111,Bakersfield,California,"47,96"
385,2020-03-21 00:00:00.000,6,1,Blueprints,Cat Robot Blueprint,"4,99",940,Inglewood,California,"29,94"
386,2020-03-21 00:00:00.000,4,2,Drone Kits,BYOD-400,"119,00",2.077,Houston,Texas,"476,00"
387,2020-03-22 00:00:00.000,4,7,Training Videos,Understanding 3D Printing,"42,99",724,Erie,Pennsylvania,"171,96"
388,2020-03-22 00:00:00.000,5,5,Robot Kits,BYOR-1500,"189,00",22,Chattanooga,Tennessee,"945,00"
389,2020-03-22 00:00:00.000,5,4,eBooks,Helicopter Drones,"20,95",479,Hamilton,Ohio,"104,75"
390,2020-03-22 00:00:00.000,1,1,Blueprints,Sleepy Eye Blueprint,"11,99",966,Trenton,New Jersey,"11,99"
391,2020-03-22 00:00:00.000,4,1,Blueprints,Bsquare Robot Blueprint,"8,99",1.307,Sunnyvale,California,"35,96"
392,2020-03-22 00:00:00.000,4,2,Drone Kits,BYOD-400S,"129,95",1.648,Charleston,South Carolina,"519,80"
393,2020-03-23 00:00:00.000,5,7,Training Videos,Robotic Essentials,"34,99",1.645,Columbia,South Carolina,"174,95"
394,2020-03-23 00:00:00.000,4,4,eBooks,Building Your Own Drone,"24,99",1.539,Burbank,California,"99,96"
395,2020-03-23 00:00:00.000,4,4,eBooks,Delta Robots,"16,99",114,Peoria,Illinois,"67,96"
396,2020-03-23 00:00:00.000,1,1,Blueprints,Ladybug Robot Blueprint,"12,00",187,Atlanta,Georgia,"12,00"
397,2020-03-24 00:00:00.000,3,4,eBooks,Building Your Own Drone,"24,99",1.894,Tucson,Arizona,"74,97"
398,2020-03-24 00:00:00.000,4,7,Training Videos,Open Source Code,"32,95",551,Littleton,Colorado,"131,80"
399,2020-03-24 00:00:00.000,5,2,Drone Kits,BYOD-400,"119,00",1.695,Charleston,West Virginia,"595,00"
400,2020-03-24 00:00:00.000,4,7,Training Videos,Robotic Essentials,"34,99",71,Tacoma,Washington,"139,96"
401,2020-03-24 00:00:00.000,3,2,Drone Kits,BYOD-200,"58,95",173,Ocala,Florida,"176,85"
402,2020-03-25 00:00:00.000,2,3,Drones,DA-SA702 Drone,"399,00",354,Lafayette,Indiana,"798,00"
403,2020-03-25 00:00:00.000,4,2,Drone Kits,BYOD-200,"58,95",252,Joliet,Illinois,"235,80"
404,2020-03-26 00:00:00.000,2,1,Blueprints,All Eyes Drone Blueprint,"9,99",1.256,Boise,Idaho,"19,98"
405,2020-03-26 00:00:00.000,5,2,Drone Kits,BYOD-220,"69,00",170,Baltimore,Maryland,"345,00"
406,2020-03-26 00:00:00.000,1,3,Drones,MICR-564K Drone,"499,00",2.115,Detroit,Michigan,"499,00"
407,2020-03-27 00:00:00.000,3,7,Training Videos,Virtual Reality Basics,"29,99",682,Hartford,Connecticut,"89,97"
408,2020-03-27 00:00:00.000,2,1,Blueprints,Sleepy Eye Blueprint,"11,99",630,Petaluma,California,"23,98"
409,2020-03-27 00:00:00.000,6,4,eBooks,Polar Robots,"23,99",735,Boise,Idaho,"143,94"
410,2020-03-27 00:00:00.000,1,1,Blueprints,Panda Robot Blueprint,"7,99",897,Fresno,California,"7,99"
411,2020-03-27 00:00:00.000,3,5,Robot Kits,BYOR-3535,"225,00",1.147,Saint Louis,Missouri,"675,00"
412,2020-03-27 00:00:00.000,3,7,Training Videos,Drone Video Techniques,"37,99",1.420,Lawrenceville,Georgia,"113,97"
413,2020-03-28 00:00:00.000,5,6,Robots,RXW-9807 Robot,"599,00",1.135,Lexington,Kentucky,"2.995,00"
414,2020-03-28 00:00:00.000,5,3,Drones,DX-145 Drone,"250,00",356,Sacramento,California,"1.250,00"
415,2020-03-28 00:00:00.000,4,4,eBooks,Cartesian Robots,"12,99",1.254,Mobile,Alabama,"51,96"
416,2020-03-29 00:00:00.000,5,4,eBooks,Delivery Drones,"14,99",1.566,Albuquerque,New Mexico,"74,95"
417,2020-03-29 00:00:00.000,1,7,Training Videos,Understanding Drone Regulations,"27,50",507,Berkeley,California,"27,50"
418,2020-03-29 00:00:00.000,4,7,Training Videos,Drone Video Techniques,"37,99",905,Lexington,Kentucky,"151,96"
419,2020-03-29 00:00:00.000,3,6,Robots,RXW-9807 Robot,"599,00",1.709,New Orleans,Louisiana,"1.797,00"
420,2020-03-29 00:00:00.000,4,7,Training Videos,Understanding Automation,"44,95",420,Chicago,Illinois,"179,80"
421,2020-03-30 00:00:00.000,2,7,Training Videos,Mapping with Drones,"49,00",319,Denver,Colorado,"98,00"
422,2020-03-30 00:00:00.000,2,2,Drone Kits,BYOD-500,"167,00",2.088,Houston,Texas,"334,00"
423,2020-03-30 00:00:00.000,3,3,Drones,DC-304 Drone,"395,00",18,Trenton,New Jersey,"1.185,00"
424,2020-03-31 00:00:00.000,3,2,Drone Kits,BYOD-100,"54,00",1.559,Louisville,Kentucky,"162,00"
425,2020-03-31 00:00:00.000,2,4,eBooks,Polar Robots,"23,99",415,Boston,Massachusetts,"47,98"
426,2020-03-31 00:00:00.000,4,4,eBooks,Polar Robots,"23,99",723,Salinas,California,"95,96"
427,2020-04-01 00:00:00.000,3,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.749,Provo,Utah,"35,97"
428,2020-04-01 00:00:00.000,2,6,Robots,RCB-889 Robot,"549,00",1.503,Manchester,New Hampshire,"1.098,00"
429,2020-04-01 00:00:00.000,1,2,Drone Kits,BYOD-400S,"129,95",406,Macon,Georgia,"129,95"
430,2020-04-01 00:00:00.000,3,2,Drone Kits,BYOD-500,"167,00",635,Huntington,West Virginia,"501,00"
431,2020-04-01 00:00:00.000,3,1,Blueprints,Sleepy Eye Blueprint,"11,99",231,Atlanta,Georgia,"35,97"
432,2020-04-01 00:00:00.000,1,7,Training Videos,Understanding Automation,"44,95",1.303,Baltimore,Maryland,"44,95"
433,2020-04-01 00:00:00.000,1,4,eBooks,Single Rotor Drones,"14,99",553,Pensacola,Florida,"14,99"
434,2020-04-01 00:00:00.000,5,4,eBooks,Cartesian Robots,"12,99",1.041,Pueblo,Colorado,"64,95"
435,2020-04-01 00:00:00.000,5,3,Drones,MICR-564K Drone,"499,00",400,Lexington,Kentucky,"2.495,00"
436,2020-04-01 00:00:00.000,5,4,eBooks,Photograph Drones,"14,99",1.737,Cincinnati,Ohio,"74,95"
437,2020-04-02 00:00:00.000,3,7,Training Videos,Cloud Computing,"29,99",1.010,Cincinnati,Ohio,"89,97"
438,2020-04-02 00:00:00.000,5,6,Robots,RLK-9920 Robot,"699,00",211,Carol Stream,Illinois,"3.495,00"
439,2020-04-02 00:00:00.000,4,7,Training Videos,Industrial 3D Printing,"49,00",1.355,Dallas,Texas,"196,00"
440,2020-04-03 00:00:00.000,6,2,Drone Kits,BYOD-220,"69,00",763,Akron,Ohio,"414,00"
441,2020-04-03 00:00:00.000,5,1,Blueprints,All Eyes Drone Blueprint,"9,99",1.714,Rockford,Illinois,"49,95"
442,2020-04-03 00:00:00.000,3,1,Blueprints,Creature Robot Arms Blueprint,"12,00",1.389,Sacramento,California,"36,00"
443,2020-04-03 00:00:00.000,4,3,Drones,DC-304 Drone,"395,00",1.416,Dallas,Texas,"1.580,00"
444,2020-04-03 00:00:00.000,2,4,eBooks,Helicopter Drones,"20,95",1.972,Evansville,Indiana,"41,90"
445,2020-04-03 00:00:00.000,3,5,Robot Kits,BYOR-1000,"189,00",779,Las Vegas,Nevada,"567,00"
